experiment,row_id,interface,model_condition,parsed,action_energy_kwh,branch,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh
E2,e2_ddfa7c0a602a99f74030:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_ddfa7c0a602a99f74030:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_ddfa7c0a602a99f74030:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_de455184a30ba9e2e0e9:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_de455184a30ba9e2e0e9:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_de455184a30ba9e2e0e9:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_de455184a30ba9e2e0e9:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_de455184a30ba9e2e0e9:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ded24c9b585fc654011e:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_ded24c9b585fc654011e:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_ded24c9b585fc654011e:K,I3,qwen_flash,True,3687.5,K,True,True,True
E2,e2_ded24c9b585fc654011e:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_ded24c9b585fc654011e:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_dfaee0680c20c2d398bd:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_dfaee0680c20c2d398bd:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_dfaee0680c20c2d398bd:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_dfaee0680c20c2d398bd:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_dfaee0680c20c2d398bd:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_e025b251d6684336462a:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_e025b251d6684336462a:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_e025b251d6684336462a:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_e025b251d6684336462a:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e025b251d6684336462a:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_e02b075cc3e9da79da92:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_e02b075cc3e9da79da92:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_e02b075cc3e9da79da92:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_e02b075cc3e9da79da92:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e02b075cc3e9da79da92:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_e0eb90e43755d9242ce8:C,I3,deepseek_formal,True,1250.0,C,True,True,True
E2,e2_e0eb90e43755d9242ce8:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_e0eb90e43755d9242ce8:K,I3,deepseek_formal,True,5500.0,K,True,True,True
E2,e2_e0eb90e43755d9242ce8:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_e0eb90e43755d9242ce8:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_e1a4b4039f6a808ebc57:C,I3,qwen_flash,True,5000.0,C,True,True,True
E2,e2_e1a4b4039f6a808ebc57:C2,I3,qwen_flash,True,5400.0,C2,True,True,True
E2,e2_e1a4b4039f6a808ebc57:K,I3,qwen_flash,True,5400.0,K,True,True,True
E2,e2_e1a4b4039f6a808ebc57:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_e1a4b4039f6a808ebc57:S,I3,qwen_flash,True,5375.0,S,True,True,True
E2,e2_e1e8183f14b7d135eac2:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_e1e8183f14b7d135eac2:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_e1e8183f14b7d135eac2:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_e1e8183f14b7d135eac2:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e1e8183f14b7d135eac2:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_e2514a1ca3936fbb17d6:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_e2514a1ca3936fbb17d6:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_e2514a1ca3936fbb17d6:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_e2514a1ca3936fbb17d6:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e2514a1ca3936fbb17d6:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_e25c51da7417d19b6c38:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_e25c51da7417d19b6c38:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_e25c51da7417d19b6c38:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_e25c51da7417d19b6c38:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e25c51da7417d19b6c38:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_e2a61a869e3559ee550c:C,I3,qwen_flash,True,800.0,C,True,True,True
E2,e2_e2a61a869e3559ee550c:C2,I3,qwen_flash,True,800.0,C2,True,True,True
E2,e2_e2a61a869e3559ee550c:K,I3,qwen_flash,True,3350.0,K,True,True,True
E2,e2_e2a61a869e3559ee550c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e2a61a869e3559ee550c:S,I3,qwen_flash,True,800.0,S,True,True,True
E2,e2_e2a6f7f51729117e233d:C,I3,qwen_flash,True,5400.0,C,True,True,True
E2,e2_e2a6f7f51729117e233d:C2,I3,qwen_flash,True,750.0,C2,True,True,True
E2,e2_e2a6f7f51729117e233d:K,I3,qwen_flash,True,3400.0,K,True,True,True
E2,e2_e2a6f7f51729117e233d:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_e2a6f7f51729117e233d:S,I3,qwen_flash,True,5400.0,S,True,True,True
E2,e2_e2be88ccca9b106608c3:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_e2be88ccca9b106608c3:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_e2be88ccca9b106608c3:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_e2be88ccca9b106608c3:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e2be88ccca9b106608c3:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_e35c5c23ee60893d0416:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_e35c5c23ee60893d0416:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_e35c5c23ee60893d0416:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_e35c5c23ee60893d0416:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e35c5c23ee60893d0416:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_e440d70ce32f96a64faa:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_e440d70ce32f96a64faa:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_e440d70ce32f96a64faa:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_e440d70ce32f96a64faa:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e440d70ce32f96a64faa:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_e4b471e5f39589ae27ad:C,I3,qwen_flash,True,3177.5,C,True,True,True
E2,e2_e4b471e5f39589ae27ad:C2,I3,qwen_flash,True,3177.5,C2,True,True,True
E2,e2_e4b471e5f39589ae27ad:K,I3,qwen_flash,True,3177.5,K,True,True,True
E2,e2_e4b471e5f39589ae27ad:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e4b471e5f39589ae27ad:S,I3,qwen_flash,True,3177.5,S,True,True,True
E2,e2_e4bc0e1ecd5b4b2519ba:C,I3,deepseek_formal,True,1380.0,C,True,True,True
E2,e2_e4bc0e1ecd5b4b2519ba:C2,I3,deepseek_formal,True,1380.0,C2,True,True,True
E2,e2_e4bc0e1ecd5b4b2519ba:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_e4bc0e1ecd5b4b2519ba:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e4bc0e1ecd5b4b2519ba:S,I3,deepseek_formal,True,1380.0,S,True,True,True
E2,e2_e57503c454913c7c7ae2:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_e57503c454913c7c7ae2:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_e57503c454913c7c7ae2:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_e57503c454913c7c7ae2:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e57503c454913c7c7ae2:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_e5c857dcd7e5212dd851:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_e5c857dcd7e5212dd851:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_e5c857dcd7e5212dd851:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_e5c857dcd7e5212dd851:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e5c857dcd7e5212dd851:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_e63a8e131f49af5beda5:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_e63a8e131f49af5beda5:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_e63a8e131f49af5beda5:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_e63a8e131f49af5beda5:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_e63a8e131f49af5beda5:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_e6ed3017ad943e6269e8:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_e6ed3017ad943e6269e8:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_e6ed3017ad943e6269e8:K,I3,deepseek_formal,True,1200.0,K,True,True,True
E2,e2_e6ed3017ad943e6269e8:M,I3,deepseek_formal,True,4575.0,M,True,True,True
E2,e2_e6ed3017ad943e6269e8:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_e8f05b9d3c767112ebb5:C,I3,qwen_flash,True,4200.0,C,True,True,True
E2,e2_e8f05b9d3c767112ebb5:C2,I3,qwen_flash,True,4075.0,C2,True,True,True
E2,e2_e8f05b9d3c767112ebb5:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_e8f05b9d3c767112ebb5:M,I3,qwen_flash,True,4550.0,M,True,True,True
E2,e2_e8f05b9d3c767112ebb5:S,I3,qwen_flash,True,4200.0,S,True,True,True
E2,e2_e945dded67035139c7fb:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_e945dded67035139c7fb:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_e945dded67035139c7fb:K,I3,deepseek_formal,True,1200.0,K,True,True,True
E2,e2_e945dded67035139c7fb:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_e945dded67035139c7fb:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_e99d46763f3f0322835f:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_e99d46763f3f0322835f:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_e99d46763f3f0322835f:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_e99d46763f3f0322835f:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_e99d46763f3f0322835f:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_eb44a6fb54b8fe3db9a9:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_eb44a6fb54b8fe3db9a9:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_eb44a6fb54b8fe3db9a9:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_eb44a6fb54b8fe3db9a9:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_eb44a6fb54b8fe3db9a9:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_eb5c8be6a293ea7e9fc2:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_eb5c8be6a293ea7e9fc2:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_eb5c8be6a293ea7e9fc2:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_eb5c8be6a293ea7e9fc2:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_eb5c8be6a293ea7e9fc2:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ebeb3280536637d75787:C,I3,qwen_flash,True,4250.0,C,True,True,True
E2,e2_ebeb3280536637d75787:C2,I3,qwen_flash,True,4250.0,C2,True,True,True
E2,e2_ebeb3280536637d75787:K,I3,qwen_flash,True,4250.0,K,True,True,True
E2,e2_ebeb3280536637d75787:M,I3,qwen_flash,True,5125.0,M,True,True,True
E2,e2_ebeb3280536637d75787:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_ec4266a02ca347382700:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_ec4266a02ca347382700:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_ec4266a02ca347382700:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_ec4266a02ca347382700:M,I3,deepseek_formal,True,4650.0,M,True,True,True
E2,e2_ec4266a02ca347382700:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_ec8fc29038fe29962e3f:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_ec8fc29038fe29962e3f:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_ec8fc29038fe29962e3f:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_ec8fc29038fe29962e3f:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_ec8fc29038fe29962e3f:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ecb3048d218090f3c261:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_ecb3048d218090f3c261:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_ecb3048d218090f3c261:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_ecb3048d218090f3c261:M,I3,qwen_flash,True,5562.5,M,True,True,True
E2,e2_ecb3048d218090f3c261:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_ecdb78eceec0f4522ca4:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_ecdb78eceec0f4522ca4:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_ecdb78eceec0f4522ca4:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_ecdb78eceec0f4522ca4:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_ecdb78eceec0f4522ca4:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ef667a2a077bd715837c:C,I3,qwen_flash,True,5060.0,C,True,True,True
E2,e2_ef667a2a077bd715837c:C2,I3,qwen_flash,True,5060.0,C2,True,True,True
E2,e2_ef667a2a077bd715837c:K,I3,qwen_flash,True,5060.0,K,True,True,True
E2,e2_ef667a2a077bd715837c:M,I3,qwen_flash,True,5290.0,M,True,True,True
E2,e2_ef667a2a077bd715837c:S,I3,qwen_flash,True,5060.0,S,True,True,True
E2,e2_efc3e60df03b14bc0816:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_efc3e60df03b14bc0816:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_efc3e60df03b14bc0816:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_efc3e60df03b14bc0816:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_efc3e60df03b14bc0816:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f09d1c19ae81f1dcaf52:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f09d1c19ae81f1dcaf52:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_f09d1c19ae81f1dcaf52:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_f09d1c19ae81f1dcaf52:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_f09d1c19ae81f1dcaf52:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f17782fee2c965ce5fd2:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f17782fee2c965ce5fd2:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_f17782fee2c965ce5fd2:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_f17782fee2c965ce5fd2:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_f17782fee2c965ce5fd2:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f17ff167f9736d1f6d15:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f17ff167f9736d1f6d15:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_f17ff167f9736d1f6d15:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_f17ff167f9736d1f6d15:M,I3,deepseek_formal,True,5625.0,M,True,True,True
E2,e2_f17ff167f9736d1f6d15:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f2f62672876db8c179f9:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_f2f62672876db8c179f9:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_f2f62672876db8c179f9:K,I3,qwen_flash,True,5370.0,K,True,True,True
E2,e2_f2f62672876db8c179f9:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_f2f62672876db8c179f9:S,I3,qwen_flash,True,5460.0,S,True,True,True
E2,e2_f52573d886409922248c:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_f52573d886409922248c:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_f52573d886409922248c:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_f52573d886409922248c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_f52573d886409922248c:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_f69b6823534a6357ab16:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_f69b6823534a6357ab16:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_f69b6823534a6357ab16:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_f69b6823534a6357ab16:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_f69b6823534a6357ab16:S,I3,deepseek_formal,True,0.0,S,False,False,False
E2,e2_f6ee8f3dd9a7bed3c1bf:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_f6ee8f3dd9a7bed3c1bf:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_f6ee8f3dd9a7bed3c1bf:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_f6ee8f3dd9a7bed3c1bf:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_f6ee8f3dd9a7bed3c1bf:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_f88cc57ca31877129c7e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f88cc57ca31877129c7e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_f88cc57ca31877129c7e:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_f88cc57ca31877129c7e:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_f88cc57ca31877129c7e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f932253ab3ed60af73d4:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f932253ab3ed60af73d4:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_f932253ab3ed60af73d4:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_f932253ab3ed60af73d4:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_f932253ab3ed60af73d4:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_f9e20c3b0f3d3c0396fb:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_f9e20c3b0f3d3c0396fb:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_f9e20c3b0f3d3c0396fb:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_f9e20c3b0f3d3c0396fb:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_f9e20c3b0f3d3c0396fb:S,I3,deepseek_formal,False,0.0,S,False,False,False
E2,e2_fa4e87e6a302a9ec0f8c:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_fa4e87e6a302a9ec0f8c:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_fa4e87e6a302a9ec0f8c:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_fa4e87e6a302a9ec0f8c:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_fa4e87e6a302a9ec0f8c:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_fa9537a94484b05e5c5f:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_fa9537a94484b05e5c5f:C2,I3,qwen_flash,True,3177.5,C2,True,True,True
E2,e2_fa9537a94484b05e5c5f:K,I3,qwen_flash,True,3177.5,K,True,True,True
E2,e2_fa9537a94484b05e5c5f:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_fa9537a94484b05e5c5f:S,I3,qwen_flash,True,3177.5,S,True,True,True
E2,e2_faabc628f99263d358d1:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_faabc628f99263d358d1:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_faabc628f99263d358d1:K,I3,deepseek_formal,True,720.0,K,True,True,True
E2,e2_faabc628f99263d358d1:M,I3,deepseek_formal,True,1500.0,M,True,True,True
E2,e2_faabc628f99263d358d1:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_fc5e63c63d7e9f7f6e14:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_fc5e63c63d7e9f7f6e14:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_fc5e63c63d7e9f7f6e14:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_fc5e63c63d7e9f7f6e14:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_fc5e63c63d7e9f7f6e14:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_fcaaec33097a4669b0d8:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_fcaaec33097a4669b0d8:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_fcaaec33097a4669b0d8:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_fcaaec33097a4669b0d8:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_fcaaec33097a4669b0d8:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_fce5ae2610c50b33d4e2:C,I3,qwen_flash,True,4400.0,C,True,True,True
E2,e2_fce5ae2610c50b33d4e2:C2,I3,qwen_flash,True,4400.0,C2,True,True,True
E2,e2_fce5ae2610c50b33d4e2:K,I3,qwen_flash,True,4400.0,K,True,True,True
E2,e2_fce5ae2610c50b33d4e2:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_fce5ae2610c50b33d4e2:S,I3,qwen_flash,True,4400.0,S,True,True,True
E2,e2_fdac81e8a087d3a496ea:C,I3,qwen_flash,True,2850.0,C,True,True,True
E2,e2_fdac81e8a087d3a496ea:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_fdac81e8a087d3a496ea:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_fdac81e8a087d3a496ea:M,I3,qwen_flash,True,5625.0,M,True,True,True
E2,e2_fdac81e8a087d3a496ea:S,I3,qwen_flash,True,4175.0,S,True,True,True
E2,e2_fe0cfe5c53b88c52de36:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_fe0cfe5c53b88c52de36:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_fe0cfe5c53b88c52de36:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_fe0cfe5c53b88c52de36:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_fe0cfe5c53b88c52de36:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_fe55bd371b0c40e97ebe:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_fe55bd371b0c40e97ebe:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_fe55bd371b0c40e97ebe:K,I3,deepseek_formal,True,1200.0,K,True,True,True
E2,e2_fe55bd371b0c40e97ebe:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_fe55bd371b0c40e97ebe:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_ff6bc1c1d0e924371eb1:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_ff6bc1c1d0e924371eb1:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_ff6bc1c1d0e924371eb1:K,I3,qwen_flash,True,3325.0,K,True,True,True
E2,e2_ff6bc1c1d0e924371eb1:M,I3,qwen_flash,True,5700.0,M,True,True,True
E2,e2_ff6bc1c1d0e924371eb1:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_ffbb716de8b1505344db:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_ffbb716de8b1505344db:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_ffbb716de8b1505344db:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_ffbb716de8b1505344db:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_ffbb716de8b1505344db:S,I3,qwen_flash,False,0.0,S,False,False,False
